mmsi,port,port_utilization,congestion_index,recent_avg_delay,arrival_day,vessel_age,berth_delay_hours
374787000,Haldia,52.51280970546503,0.9564324698325628,15.73968583636661,25,24.653645981982603,34.34698796462325
419000456,Kolkata,87.76904505667196,0.9995101009618118,17.90938223260031,9,13.881984306342387,39.768402004734874
419001155,Paradip,97.75086498464701,0.9525666688225823,12.041963452233622,9,7.6371815093910564,39.07889507175001
374787000,Haldia,60.0972026545746,0.7083672108869655,18.027746876815407,13,15.45593403197937,28.049348690894284
352978124,Paradip,81.72450950649214,0.6163992372531482,8.462091412621799,4,21.276655590977153,35.69480639316239
419001951,Kolkata,68.75628318562698,0.7874782650789478,14.36853277865111,14,12.10818671581728,37.055674609716704
419001951,Kolkata,52.70164224563685,0.8601532906028834,7.538872023141554,25,10.570969726657511,21.15583826044584
419001951,Haldia,75.04725168233738,0.8311990814377342,18.23704515873375,18,18.458604781119604,36.947268494126206
352978124,Paradip,60.09165951040578,0.7418951091011083,16.149671275740094,17,21.912039014777328,35.22520449382381
352122000,Gangavaram,90.44969662558816,0.5650576026869634,12.372903351286698,23,17.32052200899082,40.80008149371961
374787000,Haldia,64.57640040720055,0.6595001610601476,9.103935012317399,28,22.75863487081586,27.43527415001889
419000114,Krishnapatnam,81.77138719357951,0.5974584467658755,16.947921931645617,28,23.55910614266848,41.03693772557692
419000183,Visakhapatnam,62.341632145806024,0.6004766375301283,17.054444340797247,14,18.298656265966915,32.27392248116086
538004209,Visakhapatnam,62.57432672756582,0.8125544441171191,15.352618664554164,5,4.483853902730342,26.645909610154217
419000114,Krishnapatnam,65.03731348455936,0.5739794337601818,12.112860989507531,6,3.218497314032867,23.365697925567247
419000456,Kolkata,93.29738652333964,0.7585944711600292,9.64704016544681,13,10.49321991577879,37.29658923032584
419000456,Kolkata,56.672884140466536,0.9489753128487424,7.247839703449781,5,5.940122357510932,25.244306104770455
352122000,Krishnapatnam,72.99519629924511,0.8553434554296055,10.875436226253363,11,23.50880606143053,34.445529138750246
352122000,Krishnapatnam,51.08413590434011,0.8734970846808454,17.01611741651422,8,12.921026156311553,29.053247518754556
352978124,Paradip,72.75869888887837,0.8187912595948572,18.281624555812137,21,22.780002835564726,42.77927258888045
538004587,Krishnapatnam,72.42463356826639,0.821503799759989,5.909333218967382,21,4.214373028103613,27.88890577966388
538004209,Visakhapatnam,86.5406712982589,0.7115421699156605,8.992243646373991,19,2.084824996978442,35.22188268099477
419001155,Paradip,67.78431526562979,0.773820552952572,7.668186471999024,10,18.45197896688645,25.434744111733846
419001951,Haldia,77.8027459525303,0.737214611306286,6.185114388018073,23,13.44894182059221,30.901396846287277
352978124,Paradip,89.95005106514552,0.904744888086752,13.608538480804283,21,12.301647282337346,42.98056383883858
352122000,Gangavaram,59.30980537684319,0.7351271959070385,11.77861209287483,7,13.547079701504845,26.399435299341498
419000456,Kolkata,87.34145631936495,0.8562132980856023,5.300872758991929,12,12.402630683123306,32.26100303308397
419001155,Paradip,97.84606183617149,0.7104660040820374,15.024141200620337,1,13.96230171032323,40.95943780218182
538004587,Krishnapatnam,68.59380183343308,0.9964360177684379,9.12205844986401,25,2.8815805471558984,32.2484256475609
352122000,Gangavaram,59.758350238537936,0.5891063934124814,5.217927669182174,1,6.926921824728485,20.229000457368123
419001155,Paradip,96.52827160245371,0.5156817460593326,6.245359185971029,18,22.675227089907512,37.339893442466064
538004587,Krishnapatnam,54.45315854408959,0.7353951066786033,8.95891915193659,14,13.80174349068279,27.62340960260005
419000114,Gangavaram,50.289399276094024,0.7655228984003574,12.14803123694773,23,17.031855133598462,26.163295291848243
419001951,Haldia,97.55923338836983,0.8236711182925582,10.766266191647478,17,8.089347550289034,45.132579790249785
419001951,Haldia,82.46977755060226,0.997984000218963,8.012774276318053,10,22.65823652947159,37.57397237170929
419001155,Paradip,74.74357515933764,0.9288917386456275,14.018135221611047,20,19.026514377060284,36.731307613693936
352978124,Paradip,63.18500988650648,0.8655732846536504,9.710926179630416,12,10.559589919013183,34.92568005808975
374787000,Kolkata,92.87127028005264,0.724346205071472,11.061943735946064,15,8.019989664893721,40.204110532292674
374787000,Haldia,69.61384468635899,0.7042727517724474,15.318116536664874,15,7.217504327053486,30.057914903016414
352122000,Krishnapatnam,93.39371185890393,0.9479596248211487,8.58987866265217,24,4.927826025002866,43.14872860865741
352978124,Paradip,54.18837780446397,0.682362614217678,8.883740747985037,21,16.83281160214971,23.95296842349477
419000114,Krishnapatnam,80.53580005777442,0.6906185494677465,8.093944214193973,13,8.27524282952211,34.3270673238557
374787000,Haldia,98.22373430771273,0.9068208958367513,10.675141766348371,9,14.657175863096157,35.96054554780965
419000456,Kolkata,81.50699244142388,0.5112241512399371,10.227112227110283,16,16.34288342637639,32.74945786101166
352122000,Gangavaram,56.712797676222195,0.7684040250006647,15.170906080949521,14,6.080128469714623,29.750391380652594
352122000,Gangavaram,88.43856895123398,0.8372491142632779,12.103764492133877,6,7.811846135555565,34.97021360421949
352122000,Gangavaram,56.28802354393628,0.8807568796704033,7.588298341501062,22,2.070902988736176,31.014692835154584
538004587,Krishnapatnam,55.446868893421126,0.5268896678710651,18.32337438556594,2,8.249560643717285,30.06308095892267
374787000,Haldia,57.9120446600939,0.811801324920371,13.299957331440268,2,11.83061504872023,32.83918256155343
374787000,Kolkata,91.68085717962008,0.8649405764461537,13.878194579594135,13,4.760483459172354,36.38864941496616
419001155,Paradip,82.24567988123235,0.7990010997068995,9.285287391480992,23,13.688630077303744,31.903206469832714
538004209,Visakhapatnam,67.5865568204427,0.8264774895292806,18.429505742567443,2,20.06733129147211,32.062375010185455
352978124,Paradip,66.94330566553063,0.5277218052921556,8.499212342698087,26,14.32572311994113,32.053430316401574
538004587,Gangavaram,64.35973022973599,0.9708950643863417,15.951388727361508,5,2.1195483586440553,27.58426535469055
538004587,Gangavaram,56.04744823735413,0.6722336781158873,9.668552308552847,18,19.28717479352177,31.712250670216125
538004209,Visakhapatnam,70.39531796926279,0.7193655374642355,5.5927438107541985,20,15.877920618038443,29.965190807909877
538004209,Visakhapatnam,62.56340973551152,0.8374561962255679,13.43912901577666,6,20.18535586331202,24.89150963468639
374787000,Haldia,83.83715943897654,0.6311352377261423,15.992078508754524,20,8.39647149785133,38.412614292466735
419000456,Haldia,65.45453665852193,0.7363322100376246,11.855812817345857,19,14.57948637192012,28.594933945348778
419000114,Krishnapatnam,99.04695742572045,0.6591998056606598,18.881929833299427,10,7.7883091693534166,46.23775293112832
419000456,Kolkata,80.75947252044776,0.7996188484378379,6.94011667125309,12,14.179272832577952,32.79887878655629
419001951,Kolkata,51.39886836957113,0.7370499148938162,18.308944035324092,19,11.450856083981074,24.02283507336753
352122000,Krishnapatnam,65.98511165110327,0.7558836219868156,18.199041569025,21,13.833742882124715,27.38347728383458
419000456,Kolkata,58.429029150118154,0.8104433063404719,6.567043970487024,10,21.153169112506447,26.830151139158627
419000183,Visakhapatnam,87.1079625609865,0.6342236530053587,9.239851104866807,11,13.554851382574268,32.188957163872615
538004587,Krishnapatnam,55.19555567882746,0.5115400893988571,11.98919390901456,22,24.264029798432635,28.369154317139564
352122000,Krishnapatnam,72.37724046050455,0.8779687306184172,13.077227930712155,1,12.233060199671348,39.3171383764405
538004587,Gangavaram,97.01609892317579,0.851791496849688,9.980769273948875,26,21.291349919831422,46.44368743981691
352978124,Paradip,66.56750441407796,0.945421932740943,5.697990433111463,8,16.428377006462256,24.59110515943794
538004587,Krishnapatnam,77.79857886298134,0.8938180842582506,12.334404099056211,26,7.513609171646123,32.6178056950744
352978124,Paradip,69.15454798263443,0.8219391547445705,12.654586120796228,22,5.0398535725929285,29.985535936614063
419000114,Gangavaram,57.504150646945476,0.8695481976653054,16.934906337040125,12,3.177238159167632,27.61835193542307
352122000,Gangavaram,64.36297385402533,0.5072472954988456,18.768452256808043,1,4.1498325266509255,31.765871342659512
538004209,Visakhapatnam,75.80270654418575,0.6224940769032403,8.466095485454666,11,16.98550890488966,29.16829095318559
419000456,Kolkata,75.63710002814348,0.9060546280266304,18.7358735669326,7,8.57109971174529,38.25848771091578
538004587,Krishnapatnam,56.58075935849592,0.8708258168925498,6.154019062565363,7,2.8043113143220846,26.385174280309595
419000456,Kolkata,90.9788206044898,0.8098497768330584,7.128122666027204,23,23.08337436131623,39.3341395032974
419000456,Kolkata,73.07618597709444,0.6835515851289824,14.639598516402087,18,4.341003934523158,30.60270455241357
419001951,Kolkata,95.86708812764456,0.9815956142048001,5.68037877772308,15,7.545377159639316,31.624695794352427
352978124,Paradip,73.2669620428827,0.7464100123838842,17.39696593102405,6,7.009603226209454,32.835977799782746
538004587,Gangavaram,75.64487929936153,0.6665992531409978,6.964708498749066,21,12.397959200088005,28.886815471033465
374787000,Haldia,89.86620628027433,0.5252188383785401,17.737478924103524,28,4.6723227975330595,40.46533373708661
352122000,Krishnapatnam,72.89590982421538,0.5001308810876379,15.729496884914742,5,2.387560332471851,31.60669634210859
374787000,Haldia,56.6489187209842,0.966428120147578,14.242636427370286,7,12.940968253695221,35.068722842781284
419000456,Haldia,66.03881626355422,0.7567104771969807,14.877572222338026,28,2.9665188487117584,34.42647489658096
419001155,Paradip,86.01596765366793,0.8733975376233074,11.913454435540542,12,19.697519777625082,36.847973851832684
352978124,Paradip,84.95005384299287,0.5975751089396377,6.376107859334892,15,18.459854186741005,32.030111497165905
419001155,Paradip,94.81012310859961,0.6818006852985086,9.177356034758517,28,4.409221050102879,40.827467932918545
374787000,Haldia,61.016691479819045,0.8621167196520132,19.62890927595847,16,15.998468861522591,32.15494582343407
352978124,Paradip,77.14081315220689,0.5597187019650098,14.73793879934344,9,7.69362652707839,36.40529900791989
538004209,Visakhapatnam,80.78816175898768,0.751188394339236,8.60793065690152,17,22.866778351644413,30.747383732238383
538004587,Krishnapatnam,97.34644794155349,0.9903284323260696,15.053296676445083,9,2.9956758358642346,41.33907557576667
419000183,Visakhapatnam,61.67831504394921,0.6859558666338551,19.996135677569235,10,23.85392663255359,32.80250311943324
374787000,Haldia,71.2523056099534,0.899993809789349,17.569416746666967,8,12.16755658121878,36.93983120651809
374787000,Haldia,90.25925235724353,0.9342663601881689,18.639903953727764,5,9.596482126416651,37.27490089287548
419000183,Visakhapatnam,74.26796736240536,0.6267419085948385,18.53093958875951,12,17.676259999740488,39.972816192096
419000183,Visakhapatnam,95.58830100801379,0.644058977281194,9.29599180585653,22,16.88163099584675,35.73967229238693
419000183,Visakhapatnam,91.56006567771126,0.6868231038919179,14.752299377232118,17,23.98507427209452,47.1059181682468
419001951,Kolkata,76.74553242220608,0.8707339235363992,9.856284074501435,19,13.932427242420728,31.821790487870302
352122000,Krishnapatnam,74.40714164719587,0.8260703225941279,14.524113185412988,22,6.6910907563094755,33.1778483168428
538004209,Visakhapatnam,68.84874865308134,0.9730503082898787,12.758597560345208,27,13.60796217642421,32.79664287546744
419000456,Haldia,57.77426454452059,0.8739880420282248,14.420567194349614,24,2.283762657173674,22.385686686922053
538004209,Visakhapatnam,97.71981478667331,0.9294437018254074,14.247511348563854,21,11.378191344362527,43.699750941489036
352978124,Paradip,54.73608690495438,0.9508496439928386,15.718750979607949,23,2.4768807237890904,30.23528035586756
538004209,Visakhapatnam,95.38290826917566,0.6732052018735664,14.553209818586785,27,16.43053002382847,40.627590572051645
419000456,Kolkata,87.83838644681572,0.6763109915572076,13.596206243465186,26,7.909452419022473,37.57826239768231
419000114,Gangavaram,94.5671096262615,0.821993500990432,7.189259524688458,5,3.791069348882721,33.46439016791565
419001155,Paradip,64.60997748446098,0.506588038699805,15.356863870925455,2,7.727903597928627,28.015704984306353
538004587,Krishnapatnam,69.97623385323516,0.8817749822219518,5.473949426272262,9,11.609180309616214,31.295429501780617
419000183,Visakhapatnam,80.65861493830832,0.8306249783243544,13.512480604737101,6,15.830190064426668,33.34399945787353
419001951,Haldia,68.88738972966269,0.5952463800312574,7.408683460464347,26,23.205111483207876,34.295440293374185
352978124,Paradip,79.97258264639619,0.6145781054944632,13.297278024880821,21,22.0627871000456,34.42332280858228
419000114,Gangavaram,50.36427192732968,0.7287490250181605,14.289478390496802,6,7.944590419434602,26.50083774732799
419000183,Visakhapatnam,65.08669852539394,0.8390561249261753,12.046479366014367,15,8.656092498052297,24.704967637198948
419000114,Gangavaram,50.53499798454855,0.7112490518116312,12.64641901887083,26,23.020201208441808,31.520942937053583
419000114,Gangavaram,75.46373428437322,0.912719023890008,13.31448894860311,21,15.312865604816032,36.81583816629026
352122000,Krishnapatnam,70.88412379200867,0.541156052934066,11.265872096065474,10,11.46278902132119,30.32693964276831
419001155,Paradip,79.40045171124714,0.6189423387553399,16.48282482617921,18,24.72357877283165,41.446067375639934
419001155,Paradip,53.871773683244555,0.9814493923845975,16.8732797921148,19,14.301213479682287,31.010570146750606
374787000,Kolkata,99.33808762881296,0.6715598380152019,14.573702391344233,20,8.665225835539353,45.03713198789792
374787000,Kolkata,69.84685729087516,0.6722834822847096,8.391895371737794,17,13.87548652131419,31.27570425193923
419001155,Paradip,95.49689224433001,0.6141120303744259,9.246781858855146,15,22.207847603744252,39.257118198638445
538004587,Gangavaram,90.70202975303911,0.591271118224225,5.1693031899342685,14,22.748324512988987,41.28277426830444
538004209,Visakhapatnam,95.76317907338394,0.7021082944673773,14.424568163648344,23,21.954405802684157,38.20111155494503
374787000,Haldia,64.27864073882498,0.9368340696520163,6.011920581956787,18,9.01189141548641,31.29031637760103
352978124,Paradip,62.95424665641408,0.5761260896976773,5.217580078718526,17,13.715485379271383,28.85897906137947
352122000,Gangavaram,89.31631047810014,0.5158968042773515,13.208864587457668,17,9.617591681368175,32.80862493526376
538004587,Gangavaram,64.63645459940345,0.7345667611094329,10.17528252941754,7,4.408822740541096,22.928676292019624
419000114,Gangavaram,50.16469583038952,0.8828447070522925,6.181905938969662,9,4.8426465665929666,20.612690954072516
352978124,Paradip,84.94309285723276,0.7010641799036736,17.474599813992413,20,4.848867596771085,35.72819788422833
419000114,Gangavaram,70.7121912846139,0.8780077522728104,18.65276119954218,8,24.695370724620975,35.995234476005706
419001951,Haldia,90.9260538349402,0.5650002902300753,10.760573524399561,28,19.726864911392653,40.14368643605444
374787000,Haldia,98.6228914361062,0.7144543966587782,5.070208350133883,27,10.364616725748055,36.99483997944001
419000114,Gangavaram,83.928815003258,0.7452541991954651,9.305581350362111,28,19.439952510785734,38.02493502763661
419000456,Haldia,91.06877277000004,0.7294337720995859,19.620738425086543,10,5.175497958181982,48.47289427176658
374787000,Haldia,90.47314608123767,0.5487606629382571,18.272056524178183,1,8.916818059443244,38.81438428893412
538004587,Gangavaram,83.9226495342673,0.7724835194291549,9.976131303875297,15,14.181676643492938,39.138815334870664
374787000,Kolkata,61.75518694051911,0.8710207105822236,9.866646695448638,5,13.433896210290465,28.21404880277254
352978124,Paradip,62.70570532631635,0.9506689410393467,18.123030257259256,11,5.032644693962801,30.138287567072254
419001951,Kolkata,99.01778792263354,0.9773757752223095,17.842605855380942,16,17.581902942361467,42.88368224393328
374787000,Haldia,92.88588447998426,0.638605333885848,8.044211606700445,4,10.948955769893072,32.36755261627839
419000456,Kolkata,75.24654796416745,0.5311661225489923,9.857120035173725,22,6.48132715070181,27.183523257585946
374787000,Kolkata,56.68331515777575,0.7915428156992139,18.87642503457609,21,24.549099971380567,35.13803795355179
419001155,Paradip,75.59310573900422,0.5437352661388307,7.406481516651796,13,11.351643802586656,25.29407103501804
419000183,Visakhapatnam,75.94038031939759,0.5507057869171201,8.034665625264886,14,2.2028676742450433,21.679365506869765
419000114,Krishnapatnam,91.09177963120236,0.7383584173360429,7.905810041126885,24,22.035553377239367,41.99677126447381
419000183,Visakhapatnam,78.49149079181825,0.7713840853989093,18.17695630566942,4,4.829615555104347,37.574524945694485
419000114,Krishnapatnam,77.49253327014827,0.9464913554016466,5.641383338869903,13,18.437063137258363,29.84094627399451
419000183,Visakhapatnam,86.33905660467626,0.9819403299704139,18.249656848450098,8,20.90486125107537,34.82026811779311
419001155,Paradip,76.22992383378352,0.7886775822198635,11.260258279037817,14,19.691981727581325,39.30645861550833
352122000,Krishnapatnam,60.405984038569386,0.5131864887609023,5.208619929878791,11,17.757423576634327,22.163461781338917
419000183,Visakhapatnam,88.24809743290893,0.7289531472579154,10.987413993547268,2,17.86891814040885,40.1562540608501
538004587,Gangavaram,51.869569374353034,0.9059349267006191,7.138683838281845,25,17.33198798144048,26.626410524282765
374787000,Haldia,86.98884724310514,0.5481761531513621,12.056095195183387,21,15.920338974604995,38.513056051017614
538004587,Gangavaram,68.19345181626987,0.6079119848895458,9.739608025634599,22,3.542623470978328,31.60386496899382
352122000,Gangavaram,51.58001380208116,0.7277090823960985,19.13744475645327,3,22.883169382500792,37.17244451337134
352978124,Paradip,92.14213306934653,0.9380638502218575,7.678598613781199,4,6.320437299991132,36.92735527250257
419000114,Krishnapatnam,53.13158327734517,0.7957909552464923,6.775470231240016,3,13.488838242462165,29.070950590601186
419001951,Kolkata,83.89796819064723,0.7802072182437125,10.898870612139959,27,10.06891744909751,32.91360452271028
419000114,Gangavaram,64.54325503690877,0.9978156816112056,7.8313893119285725,24,17.383410600372528,30.832046028662713
419000183,Visakhapatnam,95.25883825118285,0.8860637650336345,18.641953628895447,3,3.4290138229684564,34.064366786492826
374787000,Haldia,78.8212819943337,0.5254034961727296,16.1426063822867,4,21.743748951545168,36.084743944134516
419001951,Haldia,67.77557143268018,0.9621929950666619,10.131822766613723,10,21.81454447300022,34.014466583889636
419001155,Paradip,52.247230639815015,0.6963644605332748,16.07514641194919,13,9.498816811044893,30.800492838391133
352122000,Gangavaram,85.69201243604479,0.6237690596287548,13.346291605573429,20,5.067571276397814,37.16470296911018
419001951,Kolkata,53.87444798067953,0.8982278056933755,10.932105658220149,7,9.442355810569172,25.979403972637368
419000114,Krishnapatnam,63.79463593944502,0.7304980758958497,15.98024956226872,10,19.503527070892044,36.47061215003564
419000183,Visakhapatnam,94.29733330563776,0.8128432570335685,8.099237058357211,28,14.140609443622175,37.43901724100323
419000183,Visakhapatnam,54.98206652277766,0.6889516633981765,10.313021297842155,11,21.04484253608909,28.35978219739702
352122000,Krishnapatnam,54.53536892275127,0.832040151509458,5.755091664924548,20,2.2397327505612257,28.869373968358865
352122000,Gangavaram,77.49126161032586,0.8826644573680025,6.244478270829856,17,15.942016442085478,35.65943027358253
419000456,Haldia,86.92142055686381,0.8872524209236161,12.751873133935087,20,17.914621924509532,36.99543105646642
419001951,Kolkata,56.92050580450305,0.8117979257965945,9.479780299428175,15,18.034894950538632,28.54093262327049
538004587,Gangavaram,98.24960404006532,0.8005656546447549,19.0851398401594,4,10.458267251139018,40.73902545060979
352122000,Gangavaram,63.869994352577535,0.9462466306469288,6.608425512078096,4,20.508753589616827,25.517793815036054
538004587,Krishnapatnam,75.0691568838179,0.7816296823394304,12.085239781224237,27,3.617570404679717,33.07143417642635
374787000,Haldia,85.08215790210798,0.860229196939827,18.705223363618956,14,9.316529082161031,36.259588976140066
419000183,Visakhapatnam,95.86287131903079,0.5692698080764943,7.902353703167586,17,21.7112296305132,36.129943439922805
419001951,Haldia,51.73956238655642,0.7501848403723814,8.719909722579956,8,19.56686359353233,22.46181824073377
374787000,Haldia,57.68218317042895,0.8293668283860255,16.34483369317205,18,22.241433148763456,34.31376666519503
419000456,Haldia,51.722416136788794,0.6138994405314595,18.34273435096859,4,6.708207840232939,25.804474531068415
538004209,Visakhapatnam,98.7077557138749,0.8295098461785337,6.664102535061518,27,7.244077042097029,41.667885234670976
374787000,Haldia,87.16592269964895,0.9735837960301763,9.407640279286008,2,18.14511333801284,39.69564639499649
352122000,Krishnapatnam,60.19489846358809,0.6686201635728986,9.732125298256033,7,3.55089419097413,23.35925455076625
419000114,Krishnapatnam,99.57396803666623,0.9352698010808678,16.09976145107812,20,20.618847355536307,45.35111088951766
419000183,Visakhapatnam,84.3964341060418,0.7244272644409498,7.655793121648401,22,19.396464354191433,40.15957656875506
419000183,Visakhapatnam,77.57200585852416,0.5082459195593072,17.127526804842997,23,4.096185783776431,32.25035492053655
419000183,Visakhapatnam,61.53670849113253,0.9106360753668368,18.917225641084503,19,8.56200116019902,33.60170074572866
419000456,Kolkata,89.74471660729301,0.5011501579106605,5.183603785516742,11,2.019809582794318,30.05698714436116
538004587,Gangavaram,65.40462953259437,0.778496311697128,9.875656535377708,25,16.718831046673166,30.6688819184211
538004587,Krishnapatnam,67.01511143767185,0.7883407749797976,18.59269734713101,22,23.133885509898633,33.873142688996246
352978124,Paradip,67.89699205358205,0.9929015317046053,13.164191296289454,9,7.815018835343297,31.908093413175255
419001951,Haldia,63.25917451242,0.7307016104628706,8.684375445931256,22,23.9900260747447,28.57643539302672
374787000,Haldia,88.46335721368968,0.6295643947332186,6.88810943891771,15,23.892611155504305,38.30090528052321
538004587,Gangavaram,61.09493728038495,0.7724939205226111,15.96880689908464,20,13.987777951586121,29.975648080231323
419000183,Visakhapatnam,85.39010620289467,0.696387886752919,17.16009604360105,6,7.934213827175327,40.3396495734673
374787000,Kolkata,63.2470026459701,0.917867235156534,6.000300145881081,4,15.230725232588474,24.07756220417984
538004209,Visakhapatnam,80.04414044463907,0.6239348784347375,8.458793459481672,10,6.843240464780457,29.189017595933993
352122000,Gangavaram,83.18094232483722,0.5402180651734356,17.66583389091757,17,19.47608576412337,36.81851864222473
419001951,Kolkata,70.94752660293835,0.8772442283337729,10.325459756240242,24,23.99365100120933,31.95224844092374
374787000,Haldia,68.6528270754132,0.6096042738316014,14.098795291309157,16,24.131058264748418,30.893994944194905
419000456,Kolkata,63.7560793161801,0.992854507760635,13.940025032030068,2,23.170766047793766,35.30081427356208
538004587,Gangavaram,99.19311369665013,0.8206934222735922,6.8614604581489775,15,10.968623191194522,38.733474159871875
419000183,Visakhapatnam,56.60375339019068,0.5641886582432758,16.509814253456177,6,19.21835023471219,24.16839530600928
419001155,Paradip,96.8763901831663,0.9053304953055067,5.255174727030889,23,20.997778633709654,39.414990852396336
419000456,Haldia,75.48278110823054,0.6573277569950037,9.84225630830936,18,22.739423660954884,31.751596600720116
538004209,Visakhapatnam,69.06769716647972,0.8580107302093869,19.72138447295427,18,11.96782129471201,34.34927623990348
538004209,Visakhapatnam,83.31315203618658,0.5470904425310122,17.73849065231111,18,4.579369872092812,35.39704605858195
419001951,Haldia,58.452655228911716,0.6447389638651109,17.434741295324066,7,13.890272094030157,33.39075059521847
352122000,Gangavaram,80.07577031204562,0.7869552099928083,13.456258483713434,26,17.95768285809869,39.94035271739963
374787000,Haldia,97.48565851748194,0.7983399812650676,10.608145522442493,10,18.824735139967565,42.085030208634656
538004587,Gangavaram,62.4550204826599,0.5234733327880652,8.681328568003085,11,15.888012554194464,29.481704091674036
419000183,Visakhapatnam,90.57164085619746,0.9056421893529327,19.783968732565235,4,22.023435952919687,43.00937691086544
538004209,Visakhapatnam,53.83535246668734,0.8397508706900525,6.688000781160485,10,15.45328003628858,26.12456132015119
419001951,Kolkata,71.86451786485489,0.5513783757858796,8.169628998059338,19,13.204911722979494,27.163145422856704
374787000,Kolkata,71.48815822399528,0.7887933430483143,14.780988930514422,22,9.48962685554637,33.27196736865443
419000114,Gangavaram,65.68446017192515,0.7501396112354188,11.122488088016246,22,9.325052556780971,33.0966441279888
352978124,Paradip,51.204968067539994,0.7734605917145956,13.875123025856485,5,11.663501131112897,34.48833461193582
538004209,Visakhapatnam,63.03696492981614,0.7818819538190995,13.85895792681208,4,3.067969215145855,33.66811651763328
374787000,Haldia,94.03170610719776,0.6306331256642785,11.80989787993576,22,4.613303817303157,40.446818007124975
352122000,Gangavaram,58.09035937922357,0.8863194572624984,9.527373428278814,10,20.540535188471956,31.867748145244637
352122000,Gangavaram,75.11622212588793,0.6111009155838895,10.487868103286647,20,5.171920050408667,33.53873117310968
419000114,Gangavaram,60.700944007114884,0.6455954752276223,14.853738256002783,2,13.860431936789885,28.473767675422025
374787000,Haldia,67.68711168635467,0.722703143311167,13.534165279916113,20,12.92676178299465,31.291204938670422
538004209,Visakhapatnam,93.29026143097667,0.7608852280412486,10.208427699564133,17,12.886511470627601,33.47664293416424
374787000,Kolkata,81.9596935532691,0.9300324779981128,11.624421198431339,15,11.847176821289509,42.08050571588689
419000114,Gangavaram,73.85629535367538,0.5217137014109222,7.008455821087555,27,13.998496141480874,30.110203192866166
352122000,Krishnapatnam,83.21962887379688,0.8791519961531424,18.843580661309474,16,21.813310103199292,44.66706761680834
419000456,Haldia,89.9571285418407,0.6201599852865818,12.05412306559397,22,10.970921743007407,41.335571873437864
419001155,Paradip,65.20750728531736,0.9804263091638445,14.078909336793494,20,6.203420684170015,33.26615489758706
538004209,Visakhapatnam,55.552010768701244,0.7055092479877698,16.99551698690496,2,10.161160971473537,26.120068877013654
419001155,Paradip,91.30500747708297,0.9648229082690432,6.88787439515122,28,16.10384691005441,35.80308020468293
419000114,Gangavaram,81.36476954985666,0.7955128069102608,14.155486063823881,27,18.191406174436935,33.64282277593319
352978124,Paradip,80.02160630851007,0.8082978238582403,13.22617208319249,3,19.29715333136858,34.29984886668643
419001155,Paradip,59.139075105375795,0.6910835088519853,17.673828708492763,26,23.743521087761064,28.572779394195738
352978124,Paradip,98.19053961303894,0.7067727855633277,9.290515867320986,4,2.6668626148856407,34.59780832838618
419000456,Kolkata,56.02603246232691,0.5584432769331449,10.092433462722543,28,8.775066588353695,22.375276003666436
419001155,Paradip,58.18150626583139,0.8722166874335393,10.160717052185394,2,3.1313667719082807,24.616021493708217
374787000,Haldia,72.83943924193349,0.8214337454930009,6.6233696982122465,18,21.066455198785953,38.26274549335463
352978124,Paradip,72.76219918124235,0.9174854484423276,5.80484263264244,8,6.708438840491941,30.71670832032389
419001155,Paradip,66.67597425548811,0.6818108404415673,6.073926925306808,24,9.263873443010265,28.16575079534124
419001951,Kolkata,84.64121603736645,0.624926512205406,16.369591047792056,10,13.3618412578511,37.287123095665855
374787000,Kolkata,65.00052605175567,0.6376990219036607,19.657225242368163,8,12.635117672576305,29.30027919114733
374787000,Haldia,81.07844756396153,0.892762475835123,15.009858531851595,22,17.86572717389816,33.06806892946231
538004587,Gangavaram,90.27821619135631,0.8223277693150077,8.077491012373251,17,21.67404255702761,34.24005231195298
419000114,Krishnapatnam,96.95191185839451,0.5205080592030612,12.837578196114448,17,12.43829313784161,40.39417913378857
419001951,Haldia,69.87808565792534,0.521367645079328,15.472362406980528,8,15.4101141204486,34.77996676725503
419001951,Kolkata,52.56293547702536,0.8810004018981875,7.176320158453237,18,18.84626377820308,27.95039527934784
419000456,Haldia,60.098276784541085,0.8140472924731958,13.033607618265531,14,13.04494452770693,26.383049746189545
419000183,Visakhapatnam,90.0723940523749,0.5197036291370849,13.356202305446336,14,13.878882127658018,38.80739080773304
374787000,Haldia,60.33870861510818,0.5732337968111174,19.626577691667478,17,3.03074989959871,32.79463974142997
352978124,Paradip,68.39481976692942,0.6905013902843475,10.892360128022249,24,10.280564392931892,30.651445315599005
538004587,Krishnapatnam,58.70753524217346,0.5089129233225511,10.351640835770361,13,15.508481229873766,27.59438655698388
352978124,Paradip,70.67480276722216,0.7111890402089425,19.448654755092335,23,3.906234868155763,36.70171482915369
374787000,Haldia,50.70218089254908,0.8352461702030712,7.37312033403067,4,23.28707116239167,32.06210396840801
419001951,Haldia,98.98217509482177,0.7163927970958475,18.755618335289835,22,10.384179131652777,42.71925379849236
419000456,Haldia,73.44784662017837,0.5383583161818026,9.920385487986826,28,19.79167435765249,33.79045922755223
419000114,Krishnapatnam,95.12987446261963,0.8261597830715707,9.003680784910149,9,19.9543013856284,47.497285246862674
419001155,Paradip,70.70843227955645,0.6592153862560806,8.656182403192723,9,20.457924420127362,31.584671956644627
352122000,Gangavaram,95.73955194672715,0.8310816154041458,13.077480678535633,4,2.8324869285133554,41.68470477146107
